=========================================================================================
Filename: ../output/Zip_InventoryMeasure_Public_AllHomes.csv
Key: zipcode, city, county, msa, statename.
Dimension: 11111 x 98.

|var       |type      | n_NA| ch.min| ch.max| ch.n_unique|    num.mean|      num.sd| num.p0| num.p50| num.p100|
|:--------|:---------|----:|------:|------:|-----------:|-----------:|-----------:|-------:|---------:|-----------:|
|city     |character |    0|      3|     30|        7091|          NA|          NA|      NA|        NA|          NA|
|stateabb |character |    0|      2|      2|          44|          NA|          NA|      NA|        NA|          NA|
|msa      |character |    0|      0|     34|         552|          NA|          NA|      NA|        NA|          NA|
|county   |character |    0|      3|     22|         921|          NA|          NA|      NA|        NA|          NA|
|zipcode  |numeric   |    0|     NA|     NA|          NA| 43802.18473| 29704.01002| 1001.00| 37129.000| 99403.00000|
|1997-02  |numeric   | 4564|     NA|     NA|          NA|    34.19002|    20.69904|    0.00|    32.210|    99.90000|
|1997-03  |numeric   | 4487|     NA|     NA|          NA|    33.41058|    20.64224|    0.00|    31.235|   100.00000|
|1997-04  |numeric   | 4457|     NA|     NA|          NA|    33.55791|    19.97837|    0.00|    31.575|    99.93000|
|1997-05  |numeric   | 4391|     NA|     NA|          NA|    34.65399|    20.45877|    0.00|    32.715|    99.74864|
|1997-06  |numeric   | 4395|     NA|     NA|          NA|    33.81401|    19.50767|    0.00|    32.135|    98.85000|
|1997-07  |numeric   | 4329|     NA|     NA|          NA|    33.81117|    19.47224|    0.00|    31.500|    99.65000|
|1997-08  |numeric   | 4344|     NA|     NA|          NA|    33.97708|    19.38771|    0.00|    31.650|   100.00000|
|1997-09  |numeric   | 4287|     NA|     NA|          NA|    33.63305|    19.58039|    0.00|    31.450|   100.00000|
|1997-10  |numeric   | 4292|     NA|     NA|          NA|    32.14471|    19.60575|    0.00|    29.280|    99.95000|
|1997-11  |numeric   | 4301|     NA|     NA|          NA|    31.31955|    19.80349|    0.00|    28.200|   100.00000|
|1997-12  |numeric   | 4280|     NA|     NA|          NA|    31.15613|    20.28913|    0.00|    27.570|   100.00000|
|1998-01  |numeric   | 4350|     NA|     NA|          NA|    31.77923|    19.93164|    0.02|    28.490|   100.00000|
|1998-02  |numeric   | 4283|     NA|     NA|          NA|    31.24160|    19.60755|    0.05|    27.615|   100.00000|
|1998-03  |numeric   | 4263|     NA|     NA|          NA|    31.18415|    19.00587|    0.00|    28.240|   100.00000|
|1998-04  |numeric   | 4336|     NA|     NA|          NA|    30.59363|    19.27719|    0.00|    27.420|   100.00000|
|1998-05  |numeric   | 4516|     NA|     NA|          NA|    28.78604|    18.92802|    0.00|    25.490|   100.00000|
|1998-06  |numeric   | 4497|     NA|     NA|          NA|    29.25936|    19.24967|    0.00|    26.120|   100.00000|
|1998-07  |numeric   | 4149|     NA|     NA|          NA|    27.31023|    18.79910|    0.00|    23.855|   100.00000|
|1998-08  |numeric   | 4092|     NA|     NA|          NA|    27.02473|    18.94437|    0.00|    23.300|   100.00000|
|1998-09  |numeric   | 4102|     NA|     NA|          NA|    26.38023|    18.99897|    0.03|    22.480|   100.00000|
|1998-10  |numeric   | 4111|     NA|     NA|          NA|    26.48739|    18.64630|    0.00|    22.630|   100.00000|
|1998-11  |numeric   | 4090|     NA|     NA|          NA|    26.15581|    18.40619|    0.00|    22.540|    99.98000|
|1998-12  |numeric   | 4064|     NA|     NA|          NA|    25.75132|    18.21561|    0.00|    21.810|    99.98000|
|1999-01  |numeric   | 4069|     NA|     NA|          NA|    24.47830|    17.99719|    0.13|    20.620|    99.66000|
|1999-02  |numeric   | 4055|     NA|     NA|          NA|    25.14318|    18.14253|    0.00|    21.240|    99.73000|
|1999-03  |numeric   | 4004|     NA|     NA|          NA|    25.41197|    18.43842|    0.08|    21.390|    99.84000|
|1999-04  |numeric   | 3983|     NA|     NA|          NA|    25.31205|    18.24837|    0.00|    21.555|    99.85000|
|1999-05  |numeric   | 3970|     NA|     NA|          NA|    25.23909|    18.16023|    0.00|    21.420|    99.90000|
|1999-06  |numeric   | 3942|     NA|     NA|          NA|    24.34745|    18.38388|    0.00|    19.980|    99.95000|
|1999-07  |numeric   | 3934|     NA|     NA|          NA|    23.82473|    17.68786|    0.00|    19.710|    99.95000|
|1999-08  |numeric   | 3928|     NA|     NA|          NA|    23.72047|    18.11347|    0.00|    19.630|    99.66000|
|1999-09  |numeric   | 3912|     NA|     NA|          NA|    23.05951|    17.94079|    0.00|    18.880|    99.29000|
|1999-10  |numeric   | 3895|     NA|     NA|          NA|    22.90591|    18.10476|    0.00|    18.490|   100.00000|
|1999-11  |numeric   | 3894|     NA|     NA|          NA|    23.43304|    18.39094|    0.00|    19.040|    99.30000|
|1999-12  |numeric   | 3889|     NA|     NA|          NA|    22.81434|    18.16615|    0.00|    18.260|    99.73000|
|2000-01  |numeric   | 3924|     NA|     NA|          NA|    22.84418|    18.77721|    0.00|    17.840|    99.24000|
|2000-02  |numeric   | 3888|     NA|     NA|          NA|    22.46612|    18.29288|    0.00|    17.870|    98.28000|
|2000-03  |numeric   | 3875|     NA|     NA|          NA|    22.00866|    18.01684|    0.00|    17.415|    97.72000|
|2000-04  |numeric   | 3858|     NA|     NA|          NA|    21.66754|    17.77553|    0.00|    17.310|    98.94000|
|2000-05  |numeric   | 3839|     NA|     NA|          NA|    21.66399|    17.83308|    0.00|    17.140|    99.57000|
|2000-06  |numeric   | 3827|     NA|     NA|          NA|    21.67470|    17.93678|    0.00|    17.145|   100.00000|
|2000-07  |numeric   | 3819|     NA|     NA|          NA|    21.67550|    18.04567|    0.00|    17.210|   100.00000|
|2000-08  |numeric   | 3812|     NA|     NA|          NA|    21.20982|    17.69552|    0.00|    16.890|    98.05000|
|2000-09  |numeric   | 3803|     NA|     NA|          NA|    21.15068|    17.89380|    0.00|    16.860|    99.62000|
|2000-10  |numeric   | 3814|     NA|     NA|          NA|    21.64320|    18.54067|    0.00|    16.890|    99.25000|
|2000-11  |numeric   | 3811|     NA|     NA|          NA|    20.99933|    18.52566|    0.00|    16.060|    99.37000|
|2000-12  |numeric   | 3818|     NA|     NA|          NA|    21.22432|    18.38071|    0.00|    16.570|    99.91000|
|2001-01  |numeric   | 3917|     NA|     NA|          NA|    20.87286|    18.52798|    0.00|    16.145|    99.88000|
|2001-02  |numeric   | 3822|     NA|     NA|          NA|    21.00883|    18.51893|    0.00|    16.260|    99.70000|
|2001-03  |numeric   | 3796|     NA|     NA|          NA|    20.96192|    18.14970|    0.00|    16.420|    99.55000|
|2001-04  |numeric   | 3799|     NA|     NA|          NA|    21.12224|    17.94492|    0.00|    16.795|    98.94000|
|2001-05  |numeric   | 3797|     NA|     NA|          NA|    21.19103|    17.93763|    0.00|    16.770|    99.56000|
|2001-06  |numeric   | 3775|     NA|     NA|          NA|    21.51107|    18.03927|    0.00|    16.830|    99.89000|
|2001-07  |numeric   | 3774|     NA|     NA|          NA|    21.03260|    17.56715|    0.00|    16.510|    98.75000|
|2001-08  |numeric   | 3767|     NA|     NA|          NA|    20.92649|    17.84628|    0.00|    16.185|    98.37000|
|2001-09  |numeric   | 3758|     NA|     NA|          NA|    21.38377|    18.44177|    0.00|    16.450|    99.02000|
|2001-10  |numeric   | 3769|     NA|     NA|          NA|    21.71581|    19.15325|    0.00|    16.530|   100.00000|
|2001-11  |numeric   | 3768|     NA|     NA|          NA|    22.41253|    19.56232|    0.00|    17.270|    99.75000|
|2001-12  |numeric   | 3795|     NA|     NA|          NA|    22.83443|    20.00851|    0.00|    17.205|   100.00000|
|2002-01  |numeric   | 3895|     NA|     NA|          NA|    22.74875|    19.91612|    0.00|    17.090|    99.97000|
|2002-02  |numeric   | 3869|     NA|     NA|          NA|    23.80189|    20.11207|    0.00|    18.335|    99.83000|
|2002-03  |numeric   | 3810|     NA|     NA|          NA|    24.05368|    19.92142|    0.00|    18.880|    99.75000|
|2002-04  |numeric   | 3790|     NA|     NA|          NA|    24.32221|    19.89677|    0.00|    19.400|    99.62000|
|2002-05  |numeric   | 3744|     NA|     NA|          NA|    23.62931|    19.68073|    0.00|    18.680|    99.90000|
|2002-06  |numeric   | 3736|     NA|     NA|          NA|    22.53856|    19.27433|    0.00|    17.390|   100.00000|
|2002-07  |numeric   | 3742|     NA|     NA|          NA|    21.69707|    19.46043|    0.00|    16.300|    99.71000|
|2002-08  |numeric   | 1231|     NA|     NA|          NA|    19.03271|    19.38464|    0.00|    12.640|   100.00000|
|2002-09  |numeric   | 1233|     NA|     NA|          NA|    18.86290|    19.51680|    0.00|    12.220|   100.00000|
|2002-10  |numeric   | 1233|     NA|     NA|          NA|    17.53381|    18.45607|    0.00|    11.320|   100.00000|
|2002-11  |numeric   | 1233|     NA|     NA|          NA|    17.88455|    18.78852|    0.00|    11.670|   100.00000|
|2002-12  |numeric   | 1234|     NA|     NA|          NA|    17.59119|    18.74304|    0.00|    11.190|   100.00000|
|2003-01  |numeric   | 1237|     NA|     NA|          NA|    17.81981|    19.28322|    0.00|    11.070|   100.00000|
|2003-02  |numeric   | 1237|     NA|     NA|          NA|    17.43964|    18.65866|    0.00|    10.940|    99.83000|
|2003-03  |numeric   | 1237|     NA|     NA|          NA|    17.43300|    18.63970|    0.00|    10.795|   100.00000|
|2003-04  |numeric   | 1241|     NA|     NA|          NA|    17.20536|    18.21800|    0.00|    10.990|   100.00000|
|2003-05  |numeric   | 1234|     NA|     NA|          NA|    17.02223|    18.03885|    0.00|    10.760|   100.00000|
|2003-06  |numeric   | 1192|     NA|     NA|          NA|    17.73187|    18.98494|    0.00|    10.790|   100.00000|
|2003-07  |numeric   | 1164|     NA|     NA|          NA|    17.45060|    18.80023|    0.00|    10.850|   100.00000|
|2003-08  |numeric   | 1164|     NA|     NA|          NA|    16.29410|    17.61458|    0.00|    10.070|   100.00000|
|2003-09  |numeric   | 1164|     NA|     NA|          NA|    16.16248|    17.36225|    0.00|    10.010|    99.82000|
|2003-10  |numeric   | 1164|     NA|     NA|          NA|    16.56877|    17.70388|    0.00|    10.360|    99.82000|
|2003-11  |numeric   | 1164|     NA|     NA|          NA|    17.17775|    18.18872|    0.00|    10.870|    99.98000|
|2003-12  |numeric   | 1164|     NA|     NA|          NA|    17.36026|    18.47327|    0.00|    10.920|   100.00000|
|2004-01  |numeric   | 1108|     NA|     NA|          NA|    18.48162|    19.96664|    0.00|    11.480|   100.00000|
|2004-02  |numeric   | 1108|     NA|     NA|          NA|    18.06500|    20.06219|    0.00|    10.980|   100.00000|
|2004-03  |numeric   | 1107|     NA|     NA|          NA|    17.40807|    19.60075|    0.00|    10.200|    99.94000|
|2004-04  |numeric   | 1135|     NA|     NA|          NA|    16.49240|    18.74738|    0.00|     9.215|    99.78000|
|2004-05  |numeric   | 1108|     NA|     NA|          NA|    15.89041|    18.32144|    0.00|     8.730|    99.94000|
|2004-06  |numeric   | 1108|     NA|     NA|          NA|    16.10798|    18.99812|    0.00|     8.520|   100.00000|
|2004-07  |numeric   | 1108|     NA|     NA|          NA|    15.34395|    18.10260|    0.00|     7.990|   100.00000|
|2004-08  |numeric   | 1107|     NA|     NA|          NA|    16.19863|    18.92434|    0.00|     8.440|   100.00000|
|2004-09  |numeric   | 1105|     NA|     NA|          NA|    15.69061|    18.48308|    0.00|     7.810|   100.00000|
|2004-10  |numeric   | 1105|     NA|     NA|          NA|    15.80939|    18.88894|    0.00|     7.970|   100.00000|
|2004-11  |numeric   | 1105|     NA|     NA|          NA|    15.47049|    18.78074|    0.00|     7.610|   100.00000|
|2004-12  |numeric   | 1105|     NA|     NA|          NA|    15.29734|    18.51187|    0.00|     7.540|   100.00000|
|2005-01  |numeric   | 1045|     NA|     NA|          NA|    14.69039|    17.87257|    0.00|     7.085|   100.00000|
|2005-02  |numeric   | 1045|     NA|     NA|          NA|    14.51356|    17.85738|    0.00|     7.115|   100.00000|
|2005-03  |numeric   | 1044|     NA|     NA|          NA|    14.66636|    18.12634|    0.00|     7.000|    99.96000|
|2005-04  |numeric   | 1044|     NA|     NA|          NA|    14.33970|    17.82356|    0.00|     6.830|   100.00000|
|2005-05  |numeric   | 1044|     NA|     NA|          NA|    14.29082|    17.45855|    0.00|     7.270|   100.00000|
|2005-06  |numeric   | 1044|     NA|     NA|          NA|    14.39760|    17.37795|    0.00|     7.430|   100.00000|
|2005-07  |numeric   | 1043|     NA|     NA|          NA|    14.36757|    17.40310|    0.00|     7.455|   100.00000|
|2005-08  |numeric   | 1041|     NA|     NA|          NA|    14.02851|    17.37867|    0.00|     7.140|   100.00000|
|2005-09  |numeric   | 1041|     NA|     NA|          NA|    13.95884|    17.43912|    0.00|     6.750|   100.00000|
|2005-10  |numeric   |  690|     NA|     NA|          NA|    10.85164|    13.82552|    0.00|     4.840|    99.71000|
|2005-11  |numeric   |  690|     NA|     NA|          NA|    11.02555|    13.67711|    0.00|     5.230|    99.77000|
|2005-12  |numeric   |  589|     NA|     NA|          NA|    11.61464|    13.97299|    0.00|     5.990|    99.83000|
|2006-01  |numeric   |  569|     NA|     NA|          NA|    12.47458|    14.65406|    0.00|     6.730|    99.90000|
|2006-02  |numeric   |  567|     NA|     NA|          NA|    13.35898|    15.37847|    0.00|     7.440|    99.97000|
|2006-03  |numeric   |  567|     NA|     NA|          NA|    14.47534|    16.20853|    0.00|     8.350|   100.00000|
|2006-04  |numeric   |  563|     NA|     NA|          NA|    15.71564|    17.09484|    0.00|     9.505|   100.00000|
|2006-05  |numeric   |  563|     NA|     NA|          NA|    16.99047|    17.98111|    0.00|    10.775|   100.00000|
|2006-06  |numeric   |  563|     NA|     NA|          NA|    18.52911|    19.05382|    0.00|    12.205|   100.00000|
|2006-07  |numeric   |  563|     NA|     NA|          NA|    20.45798|    20.29100|    0.00|    14.060|   100.00000|
|2006-08  |numeric   |  563|     NA|     NA|          NA|    22.79924|    21.59676|    0.00|    16.125|   100.00000|
|2006-09  |numeric   |  563|     NA|     NA|          NA|    25.17835|    22.68540|    0.00|    18.670|   100.00000|
